Date,NVDA,Nasdaq,AMD,META,GOOGL,GOOG,TSLA,MSFT,AMZN,AAPL,INTC,AVGO
2023-07-05,42.29097366333008,13791.650390625,113.94999694824219,292.7638854980469,121.02417755126953,121.90536499023438,282.4800109863281,332.9723815917969,130.3800048828125,189.43333435058594,31.8605899810791,83.7416763305664
2023-07-06,42.07710647583008,13679.0400390625,113.4800033569336,290.3968505859375,119.39395141601562,120.21541595458984,276.5400085449219,336.04461669921875,128.36000061035156,189.9085693359375,31.331375122070312,82.3949966430664
2023-07-07,42.47685623168945,13660.7197265625,113.16999816894531,288.9447937011719,118.76770782470703,119.43009185791016,274.42999267578125,332.0566711425781,129.77999877929688,188.789794921875,31.213775634765625,82.2735366821289
2023-07-10,42.154056549072266,13685.48046875,113.58000183105469,292.4953918457031,115.75576782226562,116.1794204711914,269.6099853515625,326.7491760253906,127.12999725341797,186.7403106689453,32.085994720458984,85.28367614746094
2023-07-11,42.3789176940918,13760.7001953125,111.31999969482422,296.6624755859375,116.44165802001953,117.01445007324219,269.7900085449219,327.3793640136719,128.77999877929688,186.21554565429688,32.634803771972656,85.70341491699219
2023-07-12,43.875,13918.9599609375,114.58000183105469,307.6521911621094,118.22098541259766,118.91315460205078,271.989990234375,332.0369567871094,130.8000030517578,187.88882446289062,33.30122756958008,86.47101593017578
2023-07-13,45.948726654052734,14138.5703125,115.91999816894531,311.70001220703125,123.79754638671875,124.09236907958984,277.8999938964844,337.413330078125,134.3000030517578,188.6511688232422,33.19342041015625,86.51084899902344
2023-07-14,45.441036224365234,14113.7001953125,115.94000244140625,307.1847839355469,124.67228698730469,124.95722961425781,281.3800048828125,339.953857421875,134.67999267578125,188.79969787597656,32.48780822753906,86.33788299560547
2023-07-17,46.43242645263672,14244.9501953125,118.31999969482422,308.9251708984375,123.90689086914062,124.32100677490234,290.3800048828125,340.43634033203125,133.55999755859375,192.0669708251953,33.683433532714844,88.45315551757812
2023-07-18,47.464786529541016,14353.6396484375,117.93000030517578,310.347412109375,123.02218627929688,123.34680938720703,293.3399963378906,353.9856262207031,132.8300018310547,191.80955505371094,33.81083679199219,87.78077697753906
2023-07-19,47.04805374145508,14358.01953125,116.43000030517578,314.28582763671875,121.30250549316406,122.05448913574219,291.260009765625,349.64312744140625,135.36000061035156,193.16598510742188,33.771629333496094,87.58062744140625
2023-07-20,45.49200439453125,14063.3095703125,110.25,300.869384765625,118.4893798828125,118.82369995117188,262.8999938964844,341.55889892578125,129.9600067138672,191.2154998779297,32.70341110229492,86.3145751953125
2023-07-21,44.28174591064453,14032.8095703125,110.94999694824219,292.654541015625,119.30448913574219,119.59908294677734,260.0199890136719,338.5063781738281,130.0,190.03729248046875,33.340423583984375,87.1317367553711
2023-07-24,44.584564208984375,14058.8701171875,110.61000061035156,290.0189208984375,120.80548858642578,121.15979766845703,269.05999755859375,339.8258056640625,128.8000030517578,190.83926391601562,32.95821762084961,87.60199737548828
2023-07-25,45.650909423828125,14144.5595703125,113.0,292.86334228515625,121.48143768310547,122.06443786621094,265.2799987792969,345.60595703125,129.1300048828125,191.7006378173828,33.418827056884766,89.19548034667969
2023-07-26,45.424049377441406,14127.2802734375,110.08999633789062,296.94097900390625,128.4993438720703,128.89382934570312,264.3500061035156,332.5982666015625,128.14999389648438,192.57192993164062,33.67363739013672,86.77610778808594
2023-07-27,45.87177658081055,14050.1103515625,111.0999984741211,310.0092468261719,128.62857055664062,129.10260009765625,255.7100067138672,325.65618896484375,128.25,191.3046112060547,33.85983657836914,86.81886291503906
2023-07-28,46.721248626708984,14316.66015625,112.95999908447266,323.70416259765625,131.7896270751953,132.22402954101562,266.44000244140625,333.18902587890625,132.2100067138672,193.8887481689453,36.09429168701172,87.42710876464844
2023-07-31,46.700260162353516,14346.01953125,114.4000015258789,316.8616943359375,131.92877197265625,132.3234405517578,267.42999267578125,330.7765808105469,133.67999267578125,194.50257873535156,35.05546951293945,87.31633758544922
2023-08-01,46.478397369384766,14283.91015625,117.5999984741211,320.9491882324219,130.76576232910156,131.11065673828125,261.07000732421875,331.19012451171875,131.69000244140625,193.67091369628906,35.08486557006836,89.39077758789062
2023-08-02,44.24177551269531,13973.4501953125,109.3499984741211,312.5950622558594,127.6146469116211,127.8798599243164,254.11000061035156,322.4854736328125,128.2100067138672,190.67095947265625,33.70303726196289,86.69934844970703
2023-08-03,44.48762130737305,13959.7197265625,113.1500015258789,311.4811706542969,127.68421936035156,128.00909423828125,259.32000732421875,321.6583557128906,128.91000366210938,189.27491760253906,34.17344665527344,85.98810577392578
2023-08-04,44.65251922607422,13909.240234375,115.81999969482422,309.0346374511719,127.34625244140625,127.78044128417969,253.86000061035156,322.7611999511719,139.57000732421875,180.18594360351562,34.56195068359375,85.66454315185547
2023-08-07,45.38907241821289,13994.400390625,116.80999755859375,314.8327941894531,130.74586486816406,131.1603546142578,251.4499969482422,325.0555114746094,142.22000122070312,177.0770721435547,34.65047073364258,87.16184997558594
2023-08-08,44.63653564453125,13884.3203125,113.2300033569336,310.9341735839844,130.6166229248047,131.0609588623047,249.6999969482422,321.05767822265625,139.94000244140625,178.0176239013672,34.44392395019531,85.81126403808594
2023-08-09,42.52783203125,13722.01953125,110.47000122070312,303.5447082519531,128.8870086669922,129.3809356689453,242.19000244140625,317.29620361328125,137.85000610351562,176.42359924316406,33.716094970703125,82.66024017333984
2023-08-10,42.361934661865234,13737.990234375,110.2300033569336,304.07183837890625,128.91685485839844,129.44058227539062,245.33999633789062,317.9855041503906,138.55999755859375,176.20578002929688,34.10951614379883,81.89944458007812
2023-08-11,40.82987594604492,13644.849609375,107.56999969482422,299.9942321777344,128.78761291503906,129.4008331298828,242.64999389648438,316.09490966796875,138.41000366210938,176.2652587890625,34.31605911254883,80.6227035522461
2023-08-14,43.72608947753906,13788.330078125,111.9800033569336,304.5194091796875,130.54705810546875,131.05104064941406,239.75999450683594,319.0784606933594,140.57000732421875,177.92095947265625,35.09306335449219,82.98767852783203
2023-08-15,43.9129753112793,13631.0498046875,111.3499984741211,300.30255126953125,129.0063018798828,129.50022888183594,232.9600067138672,316.93182373046875,137.6699981689453,175.9281768798828,34.19803237915039,81.86253356933594
2023-08-16,43.45925521850586,13474.6298828125,107.19000244140625,292.6843566894531,127.9327392578125,128.3470916748047,225.60000610351562,316.16217041015625,135.07000732421875,175.0557403564453,32.978431701660156,80.93656158447266
2023-08-17,43.31733703613281,13316.9296875,104.44000244140625,283.5345153808594,129.1454620361328,129.68911743164062,219.22000122070312,312.6887512207031,133.97999572753906,172.5077667236328,32.044063568115234,80.36426544189453
2023-08-18,43.272369384765625,13290.7802734375,105.44999694824219,281.70452880859375,126.70013427734375,127.35299682617188,215.49000549316406,312.29400634765625,133.22000122070312,172.9935760498047,32.21126174926758,80.24182891845703
2023-08-21,46.93811798095703,13497.58984375,108.22000122070312,288.3182678222656,127.60469055175781,128.16815185546875,231.27999877929688,317.6226501464844,134.67999267578125,174.3319854736328,32.5948486328125,84.06037139892578
2023-08-22,45.63991165161133,13505.8701171875,105.66000366210938,286.0307922363281,128.31048583984375,128.9236602783203,233.19000244140625,318.1949157714844,134.25,175.7100372314453,32.34896469116211,83.15188598632812
2023-08-23,47.087032318115234,13721.0302734375,109.43000030517578,292.6345520019531,131.58087158203125,132.4228515625,236.86000061035156,322.6748352050781,135.52000427246094,179.5666961669922,33.4210319519043,85.17193603515625
2023-08-24,47.13399124145508,13463.9697265625,101.80000305175781,285.18548583984375,129.0063018798828,129.6493377685547,230.0399932861328,315.73785400390625,131.83999633789062,174.8673553466797,32.053897857666016,83.02266693115234
2023-08-25,45.98969650268555,13590.650390625,102.25,283.9422607421875,129.105712890625,129.91775512695312,238.58999633789062,318.70806884765625,133.25999450683594,177.07823181152344,32.703041076660156,82.76615142822266
2023-08-28,46.80619430541992,13705.1298828125,102.61000061035156,288.6763000488281,130.2289581298828,131.01126098632812,238.82000732421875,319.41851806640625,133.13999938964844,178.6446990966797,33.066951751708984,83.66588592529297
2023-08-29,48.75399398803711,13943.759765625,105.91999816894531,296.3641357421875,133.7677764892578,134.68939208984375,257.17999267578125,324.0662536621094,134.91000366210938,182.5409698486328,33.745601654052734,86.46906280517578
2023-08-30,49.23370361328125,14019.3095703125,106.58999633789062,293.4898681640625,135.06993103027344,136.12088012695312,256.8999938964844,324.4411926269531,135.07000732421875,186.04071044921875,33.961978912353516,86.69739532470703
2023-08-31,49.324649810791016,14034.9697265625,105.72000122070312,294.275634765625,135.3582305908203,136.53839111328125,258.0799865722656,323.42486572265625,138.00999450683594,186.25881958007812,34.56195068359375,89.67158508300781
2023-09-01,48.47916793823242,14031.8095703125,109.44999694824219,294.7629089355469,134.85125732421875,135.9916229248047,245.00999450683594,324.31292724609375,138.1199951171875,187.83517456054688,36.00777053833008,84.77745056152344
2023-09-05,48.51814651489258,14020.9501953125,110.77999877929688,298.5123291015625,134.96063232421875,135.9021759033203,256.489990234375,329.13824462890625,137.27000427246094,188.07310485839844,36.106117248535156,84.7434310913086
2023-09-06,47.03593444824219,13872.4697265625,109.27999877929688,297.5376892089844,133.6584014892578,134.57008361816406,251.9199981689453,328.4771423339844,135.36000061035156,181.3413543701172,36.371681213378906,84.7531509399414
2023-09-07,46.216373443603516,13748.830078125,106.58999633789062,297.0404357910156,134.45364379882812,135.3951873779297,251.49000549316406,325.54638671875,137.85000610351562,176.03724670410156,37.55194091796875,83.27238464355469
2023-09-08,45.547725677490234,13761.5302734375,106.08999633789062,296.2646484375,135.5669708251953,136.38929748535156,248.5,329.84869384765625,138.22999572753906,176.6519012451172,37.384735107421875,83.32289123535156
2023-09-11,45.153934478759766,13917.8896484375,105.31999969482422,305.88189697265625,136.10374450683594,136.92608642578125,273.5799865722656,333.4701843261719,143.10000610351562,177.82180786132812,37.955196380615234,83.4773941040039
2023-09-12,44.846099853515625,13773.6103515625,105.30999755859375,300.01409912109375,134.53317260742188,135.26596069335938,267.4800109863281,327.3817443847656,141.22999572753906,174.78805541992188,38.22075653076172,82.05685424804688
2023-09-13,45.46076965332031,13813.58984375,107.70999908447266,303.3955383300781,135.89498901367188,136.6875,271.29998779296875,331.61505126953125,144.85000610351562,172.71597290039062,38.07322692871094,82.87400817871094
2023-09-14,45.556724548339844,13926.0498046875,106.62999725341797,310.0191955566406,137.27670288085938,138.168701171875,276.0400085449219,334.2201232910156,144.72000122070312,174.2328643798828,38.03388214111328,84.69194030761719
2023-09-15,43.876617431640625,13708.330078125,101.48999786376953,298.67144775390625,136.58087158203125,137.4827880859375,274.3900146484375,325.852294921875,140.38999938964844,173.5091094970703,37.256874084472656,82.75255584716797
2023-09-18,43.94257736206055,13710.240234375,102.37000274658203,300.89923095703125,137.38604736328125,138.13888549804688,265.2799987792969,324.7076416015625,139.97999572753906,176.4437255859375,37.36506652832031,82.58930206298828
2023-09-19,43.4968147277832,13678.1904296875,101.61000061035156,303.405517578125,137.21705627441406,138.0096435546875,266.5,324.3030090332031,137.6300048828125,177.53431701660156,35.742210388183594,82.51158142089844
2023-09-20,42.21649932861328,13469.1298828125,100.33999633789062,298.0350036621094,132.9427032470703,133.794677734375,262.5899963378906,316.5272521972656,135.2899932861328,173.98500061035156,34.11935043334961,81.14094543457031
2023-09-21,40.995147705078125,13223.98046875,96.11000061035156,294.1164855957031,129.66236877441406,130.58377075195312,255.6999969482422,315.3036193847656,129.3300018310547,172.4383544921875,34.08000946044922,78.97118377685547
2023-09-22,41.58782958984375,13211.8095703125,96.19999694824219,297.4481506347656,129.47349548339844,130.47445678710938,244.8800048828125,312.8170166015625,129.1199951171875,173.29100036621094,33.617740631103516,80.99536895751953
2023-09-25,42.19950485229492,13271.3203125,97.37999725341797,299.1885986328125,130.328369140625,131.3889923095703,246.99000549316406,313.3399658203125,131.27000427246094,174.56993103027344,33.725929260253906,81.46528625488281
2023-09-26,41.888671875,13063.6103515625,95.95999908447266,297.32879638671875,127.80351257324219,128.68507385253906,244.1199951171875,308.01141357421875,125.9800033569336,170.4852752685547,33.273502349853516,79.73612976074219
2023-09-27,42.44538116455078,13092.849609375,98.06999969482422,296.115478515625,129.7617645263672,130.68321228027344,240.5,308.65283203125,125.9800033569336,168.9683837890625,34.040672302246094,79.79668426513672
2023-09-28,43.06604766845703,13201.2802734375,102.76000213623047,302.301513671875,131.52120971679688,132.3433380126953,246.3800048828125,309.4915771484375,125.9800033569336,169.2261505126953,34.601287841796875,81.28065490722656
2023-09-29,43.475833892822266,13219.3203125,102.81999969482422,298.5719909667969,130.0798797607422,131.07089233398438,250.22000122070312,311.5736999511719,127.12000274658203,169.74171447753906,34.965206146240234,81.14192962646484
2023-10-02,44.75814437866211,13307.76953125,103.2699966430664,305.14593505859375,133.37013244628906,134.3712615966797,251.60000610351562,317.5436096191406,129.4600067138672,172.25991821289062,34.87668228149414,81.56884765625
2023-10-03,43.493812561035156,13059.4697265625,100.08000183105469,299.29803466796875,131.6405029296875,132.51231384277344,246.52999877929688,309.2449035644531,124.72000122070312,170.9214630126953,35.102901458740234,79.60326385498047
2023-10-04,44.017547607421875,13236.009765625,104.06999969482422,303.9127197265625,134.43374633789062,135.4647979736328,261.1600036621094,314.7412109375,127.0,172.17066955566406,35.338951110839844,80.48053741455078
2023-10-05,44.6641960144043,13219.830078125,102.91000366210938,303.12701416015625,134.2647705078125,135.18643188476562,260.04998779296875,315.1358947753906,125.95999908447266,173.4099578857422,35.29960632324219,80.48542022705078
2023-10-06,45.73762130737305,13431.33984375,107.23999786376953,313.7089538574219,136.75979614257812,137.9102325439453,260.5299987792969,322.931396484375,127.95999908447266,175.9678497314453,35.59467697143555,82.57606506347656
2023-10-09,45.248878479003906,13484.240234375,106.97000122070312,316.6229553222656,137.5948028564453,138.67568969726562,259.6700134277344,325.4575500488281,128.25999450683594,177.4550018310547,35.46681594848633,83.61355590820312
2023-10-10,45.77360534667969,13562.83984375,109.01000213623047,320.083984375,137.2369384765625,138.37747192382812,263.6199951171875,324.0465087890625,129.47999572753906,176.86012268066406,35.83073043823242,83.86072540283203
2023-10-11,46.781070709228516,13659.6796875,108.30999755859375,326.0313720703125,139.71209716796875,140.86268615722656,262.989990234375,328.023193359375,131.8300018310547,178.2580108642578,36.2733268737793,85.4384765625
2023-10-12,46.91999053955078,13574.2197265625,108.79000091552734,322.3913269042969,138.14151000976562,139.4610137939453,258.8699951171875,326.77984619140625,132.3300018310547,179.1602325439453,36.233985900878906,88.47085571289062
2023-10-13,45.43678283691406,13407.23046875,105.08999633789062,312.9730224609375,136.54112243652344,137.76112365722656,251.1199951171875,323.3952331542969,129.7899932861328,177.31619262695312,35.3782958984375,86.28058624267578
2023-10-16,46.0704460144043,13567.98046875,106.45999908447266,319.3977355957031,138.270751953125,139.65985107421875,253.9199981689453,328.240234375,132.5500030517578,177.1873016357422,35.958587646484375,88.17484283447266
2023-10-17,43.91459655761719,13533.75,105.13999938964844,322.2322082519531,138.88705444335938,140.15689086914062,254.85000610351562,327.66790771484375,131.47000122070312,175.6307373046875,35.46681594848633,86.39977264404297
2023-10-18,42.17352294921875,13314.2998046875,102.16999816894531,315.2405700683594,137.1375274658203,138.45700073242188,242.67999267578125,325.74371337890625,128.1300048828125,174.3319854736328,35.05372619628906,86.65670013427734
2023-10-19,42.078575134277344,13186.1796875,102.4000015258789,311.1032409667969,136.92880249023438,138.1587677001953,220.11000061035156,326.9377136230469,128.39999389648438,173.95526123046875,35.083229064941406,84.7809829711914
2023-10-20,41.364952087402344,12983.8095703125,101.80999755859375,306.9659729003906,134.79159545898438,135.9320068359375,211.99000549316406,322.3492431640625,125.16999816894531,171.3973846435547,34.34556579589844,83.39376068115234
2023-10-23,42.95210647583008,13018.330078125,100.01000213623047,312.2967529296875,135.68624877929688,137.08514404296875,212.0800018310547,324.9642028808594,126.55999755859375,171.51634216308594,33.29316711425781,84.23294067382812
2023-10-24,43.639739990234375,13139.8701171875,101.66999816894531,310.84466552734375,137.9824676513672,139.29202270507812,216.52000427246094,326.1581726074219,128.55999755859375,171.9525604248047,34.020999908447266,86.07835388183594
2023-10-25,41.75674057006836,12821.2197265625,96.05999755859375,297.89569091796875,124.86116790771484,125.92150115966797,212.4199981689453,336.1640625,121.38999938964844,169.6326446533203,32.28995132446289,83.00297546386719
2023-10-26,40.30451965332031,12595.6103515625,93.66999816894531,286.7767333984375,121.55101776123047,122.71058654785156,205.75999450683594,323.5531005859375,119.56999969482422,165.45875549316406,31.985044479370117,80.76775360107422
2023-10-27,40.478424072265625,12643.009765625,96.43000030517578,295.1109924316406,121.4416732788086,122.67082214355469,207.3000030517578,325.44769287109375,127.73999786376953,166.77734375,34.95536804199219,81.90196990966797
2023-10-30,41.139076232910156,12789.48046875,96.18000030517578,301.0086669921875,123.718017578125,125.0069351196289,197.36000061035156,332.8485412597656,132.7100067138672,168.82957458496094,35.102901458740234,82.18431091308594
2023-10-31,40.75827407836914,12851.240234375,98.5,299.6261901855469,123.34028625488281,124.55960845947266,200.83999633789062,333.637939453125,133.08999633789062,169.3054962158203,35.899574279785156,82.19603729248047
2023-11-01,42.302459716796875,13061.4697265625,108.04000091552734,310.1485290527344,125.69615173339844,126.81617736816406,205.66000366210938,341.4926452636719,137.0,172.47804260253906,36.67658233642578,83.32633972167969
2023-11-02,43.48282241821289,13294.1904296875,107.83000183105469,309.1738586425781,126.7299575805664,127.82022094726562,218.50999450683594,343.712890625,138.07000732421875,176.04714965820312,37.07984161376953,85.11998748779297
2023-11-03,44.98102569580078,13478.2802734375,112.25,312.88348388671875,128.33035278320312,129.59963989257812,219.9600067138672,348.1336364746094,138.60000610351562,175.1350555419922,37.512596130371094,86.23173522949219
2023-11-06,45.726627349853516,13518.7802734375,111.75,314.07696533203125,129.47349548339844,130.6732635498047,219.27000427246094,351.8143310546875,139.74000549316406,177.69290161132812,37.448455810546875,86.0510025024414
2023-11-07,45.93052291870117,13639.8603515625,113.44999694824219,317.0804748535156,130.189208984375,131.6176300048828,222.17999267578125,355.76141357421875,142.7100067138672,180.26071166992188,38.25761795043945,87.71080017089844
2023-11-08,46.5491943359375,13650.41015625,113.58999633789062,318.0352478027344,131.05401611328125,132.47256469726562,222.11000061035156,358.3961181640625,142.0800018310547,181.321533203125,37.418853759765625,89.01110076904297
2023-11-09,46.92498779296875,13521.4501953125,113.48999786376953,318.801025390625,129.46356201171875,130.91184997558594,209.97999572753906,355.9192199707031,140.60000610351562,180.84564208984375,37.30044174194336,89.03553771972656
2023-11-10,48.30924987792969,13798.1103515625,118.58999633789062,326.9761962890625,131.79954528808594,133.26783752441406,214.64999389648438,364.780517578125,143.55999755859375,185.0448760986328,38.346435546875,93.54308319091797
2023-11-13,48.59409713745117,13767.740234375,116.79000091552734,327.39385986328125,131.3025360107422,132.85031127929688,223.7100067138672,361.83001708984375,142.58999633789062,183.45652770996094,37.72475814819336,92.50850677490234
2023-11-14,49.629547119140625,14094.3798828125,119.87999725341797,334.4750061035156,132.8234100341797,134.62974548339844,237.41000366210938,365.3725280761719,145.8000030517578,186.07733154296875,38.889163970947266,95.05146026611328
2023-11-15,48.861961364746094,14103.83984375,118.0,330.89471435546875,133.8174591064453,135.57411193847656,242.83999633789062,365.5208740234375,143.1999969482422,186.64317321777344,40.07330322265625,95.28984069824219
2023-11-16,49.45364761352539,14113.669921875,119.83000183105469,332.36663818359375,136.11367797851562,137.88043212890625,233.58999633789062,371.94793701171875,142.8300018310547,188.33082580566406,42.77709197998047,93.74140167236328
2023-11-17,49.27174377441406,14125.48046875,120.62000274658203,333.21197509765625,134.5033416748047,136.1308135986328,234.3000030517578,365.6988525390625,145.17999267578125,188.31097412109375,43.231014251708984,95.51746368408203
2023-11-20,50.38214874267578,14284.5302734375,121.52999877929688,338.1150817871094,135.43775939941406,137.1050262451172,235.60000610351562,373.20367431640625,146.1300048828125,190.0581817626953,44.14872360229492,97.27397918701172
2023-11-21,49.91739273071289,14199.98046875,119.16000366210938,335.1413879394531,136.1534423828125,137.8009033203125,241.1999969482422,368.8827209472656,143.89999389648438,189.25405883789062,43.063262939453125,95.85645294189453
2023-11-22,48.6900520324707,14265.8603515625,122.51000213623047,339.6268005371094,137.66436767578125,139.192626953125,234.2100067138672,373.60906982421875,146.7100067138672,189.91917419433594,43.09286117553711,94.95767974853516
2023-11-24,47.75055694580078,14250.849609375,122.30999755859375,336.3846130371094,135.8751220703125,137.40325927734375,235.4499969482422,373.19378662109375,146.74000549316406,188.58892822265625,43.3790283203125,95.62883758544922
2023-11-27,48.2162971496582,14241.01953125,122.6500015258789,332.8738708496094,135.59678649902344,137.2342529296875,236.0800018310547,374.36053466796875,147.72999572753906,188.41024780273438,43.4974479675293,92.83187866210938
2023-11-28,47.79552459716797,14281.759765625,122.01000213623047,337.1404113769531,136.38206481933594,137.8009033203125,246.72000122070312,378.4046325683594,147.02999877929688,189.0157928466797,43.64546203613281,92.45185089111328
2023-11-29,48.114356994628906,14258.490234375,123.8499984741211,330.3875427246094,134.18524169921875,135.59400939941406,244.13999938964844,374.59783935546875,146.32000732421875,187.99331665039062,44.3460807800293,91.91259002685547
2023-11-30,46.74508285522461,14226.2197265625,121.16000366210938,325.36505126953125,131.7399139404297,133.128662109375,240.0800018310547,374.65716552734375,146.08999633789062,188.569091796875,44.1092529296875,90.43741607666016
2023-12-01,46.740089416503906,14305.0302734375,121.38999938964844,323.0477294921875,131.07391357421875,132.5322265625,238.8300018310547,370.3065490722656,147.02999877929688,189.84970092773438,43.16194152832031,90.85456848144531
2023-12-04,45.48575210571289,14185.490234375,118.56999969482422,318.2738952636719,128.4993438720703,129.8581085205078,235.5800018310547,364.9967956542969,144.83999633789062,188.0528564453125,41.79030990600586,90.2654800415039
2023-12-05,46.545291900634766,14229.91015625,118.37999725341797,316.5533752441406,130.2091064453125,131.6077117919922,238.72000122070312,368.3388671875,146.8800048828125,192.0138397216797,41.365989685058594,89.20549774169922
2023-12-06,45.482757568359375,14146.7099609375,116.81999969482422,315.71795654296875,129.244873046875,130.65335083007812,239.3699951171875,364.6605529785156,144.52000427246094,190.92185974121094,40.72458267211914,88.27938079833984
2023-12-07,46.57527160644531,14339.990234375,128.3699951171875,324.80810546875,136.11367797851562,137.63189697265625,242.63999938964844,366.7864990234375,146.8800048828125,192.85768127441406,41.59295654296875,90.09842681884766
2023-12-08,47.48487091064453,14403.9697265625,128.9199981689453,330.9344787597656,134.18524169921875,135.83258056640625,243.83999633789062,370.0296630859375,147.4199981689453,194.28721618652344,42.135684967041016,92.25157928466797
2023-12-11,46.60626220703125,14432.490234375,134.41000366210938,323.5052185058594,132.49537658691406,133.904052734375,239.74000549316406,367.1325378417969,145.88999938964844,191.77560424804688,43.95136642456055,100.54964447021484
2023-12-12,47.63580322265625,14533.400390625,137.61000061035156,332.396484375,131.72996520996094,132.85031127929688,237.00999450683594,370.177978515625,147.47999572753906,193.2944793701172,43.45797348022461,104.75434112548828
2023-12-13,48.066612243652344,14733.9599609375,138.19000244140625,332.9136047363281,131.77969360351562,133.17837524414062,239.2899932861328,370.1681213378906,148.83999633789062,196.52085876464844,43.98097229003906,106.45518493652344
2023-12-14,48.328495025634766,14761.5595703125,138.0,331.3522033691406,131.1534423828125,132.4129180908203,251.0500030517578,361.8228759765625,147.4199981689453,196.66976928710938,44.582908630371094,108.09642791748047
2023-12-15,48.868255615234375,14813.919921875,139.14999389648438,333.0926513671875,131.80947875976562,133.04913330078125,253.5,366.5690002441406,149.97000122070312,196.13368225097656,45.549957275390625,110.36778259277344
2023-12-18,50.05472183227539,14904.8095703125,138.89999389648438,342.73968505859375,134.9904022216797,136.37933349609375,252.0800018310547,368.4673767089844,154.07000732421875,194.46591186523438,45.08616256713867,112.05396270751953
2023-12-19,49.581932067871094,15003.2197265625,140.14999389648438,348.4483947753906,135.83534240722656,137.2839813232422,257.2200012207031,369.07061767578125,153.7899932861328,195.50828552246094,46.04335021972656,111.84100341796875
2023-12-20,48.089595794677734,14777.9404296875,135.47000122070312,347.374267578125,137.5152587890625,138.83473205566406,247.13999938964844,366.460205078125,152.1199951171875,193.41360473632812,45.155242919921875,108.97525024414062
2023-12-21,48.96821212768555,14963.8701171875,139.91000366210938,352.1579895019531,139.5828857421875,140.9621124267578,254.5,369.347412109375,153.83999633789062,193.26467895507812,46.457801818847656,110.63482666015625
2023-12-22,48.80828094482422,14992.9697265625,139.60000610351562,351.4618835449219,140.64649963378906,141.8766632080078,252.5399932861328,370.3757019042969,153.4199981689453,192.1925506591797,47.365638732910156,110.11370086669922
2023-12-26,49.257076263427734,15074.5703125,143.41000366210938,352.8940124511719,140.67633056640625,141.97607421875,256.6099853515625,370.45489501953125,153.41000366210938,191.64654541015625,49.83259963989258,111.08629608154297
2023-12-27,49.395015716552734,15099.1796875,146.07000732421875,355.87762451171875,139.53317260742188,140.60423278808594,261.44000244140625,369.87152099609375,153.33999633789062,191.74583435058594,50.08916091918945,110.52490997314453
2023-12-28,49.49997329711914,15095.1396484375,148.75999450683594,356.364990234375,139.3939971923828,140.44517517089844,253.17999267578125,371.06787109375,153.3800048828125,192.17269897460938,49.724056243896484,110.15589141845703
2023-12-29,49.49997329711914,15011.349609375,147.41000366210938,352.02874755859375,138.8572235107422,140.09722900390625,248.47999572753906,371.81939697265625,151.94000244140625,191.1303253173828,49.58590316772461,109.55133819580078
